signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.377.user.literaturese.post.270,1462714109,literaturese,270,"Saiu o segundo vídeo sobre OS LIVROS DA MINHA VIDA 🤩 Bora assistir? Tá nostálgico, e mostro os primeiros clássicos que me marcaram ➡️ https://youtu.be/48zCwcaqA4M","Saiu o segundo vídeo sobre OS LIVROS DA MINHA VIDA 🤩 Bora assistir? Tá nostálgico, e mostro os primeiros clássicos que me marcaram ➡️ https://youtu.be/48zCwcaqA4M",2021-06-27 16:56:53+00:00,https://t.me/literaturese/270,,,3222,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.378.user.literaturese.post.269,1462714109,literaturese,269,"Amanhã é o dia da nossa LIVE FINAL da Leitura Conjunta de junho: O quarto de Giovanni 😍 Te vejo às 19h!
➡️ Link: https://youtu.be/v9xz0UTX2cs",Amanhã é o dia da nossa LIVE FINAL da Leitura Conjunta de junho: O quarto de Giovanni 😍 Te vejo às 19h! ➡️ Link: https://youtu.be/v9xz0UTX2cs,2021-06-27 16:14:40+00:00,https://t.me/literaturese/269,,,2801,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.379.user.literaturese.post.268,1462714109,literaturese,268,"E acabou de sair vídeo no canal com o convite para a LC de 1984! Te espero lá para comentários, dúvidas e ideias (peço para que comentem sobre a próxima LC, por enquanto, por lá) https://youtu.be/1B9kqszYOq0","E acabou de sair vídeo no canal com o convite para a LC de 1984! Te espero lá para comentários, dúvidas e ideias (peço para que comentem sobre a próxima LC, por enquanto, por lá) https://youtu.be/1B9kqszYOq0",2021-06-24 14:15:53+00:00,https://t.me/literaturese/268,,,2897,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.380.user.literaturese.post.267,1462714109,literaturese,267,"Eis que temos nosso cronograma da Leitura Conjunta de julho: 1984! 🤩

⚠️ Alteração na data da live final: ela acontecerá no dia 29/07, quinta-feira.

ERRATA: A página da metade do capítulo 9, à qual chegaremos no dia 15, é 252 (na imagem está 282).","Eis que temos nosso cronograma da Leitura Conjunta de julho: 1984! 🤩 ⚠️ Alteração na data da live final: ela acontecerá no dia 29/07, quinta-feira. ERRATA: A página da metade do capítulo 9, à qual chegaremos no dia 15, é 252 (na imagem está 282).",2021-06-24 14:14:05+00:00,https://t.me/literaturese/267,,,5750,0,58,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.381.user.literaturese.post.266,1462714109,literaturese,266,"Leitores, preciso da ajuda de vocês: é para o meu tcc 😅
Brincadeira! Na verdade, estou fazendo uma pesquisa para um próximo vídeo que quero gravar.
E ela é VAPT-VUPT, só tem uma pergunta: Qual é o seu livro preferido?
➡️ Por favor, responda aqui: https://forms.gle/wKQgePAZ1U2NxQFNA","Leitores, preciso da ajuda de vocês: é para o meu tcc 😅 Brincadeira! Na verdade, estou fazendo uma pesquisa para um próximo vídeo que quero gravar. E ela é VAPT-VUPT, só tem uma pergunta: Qual é o seu livro preferido? ➡️ Por favor, responda aqui: https://forms.gle/wKQgePAZ1U2NxQFNA",2021-06-23 14:56:51+00:00,https://t.me/literaturese/266,,,2518,5,2,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://forms.gle/wKQgePAZ1U2NxQFNA,forms.gle,Qual o seu livro preferido?,"Olá, seguidor do Literature-se 💛 Obrigada por topar fazer parte dessa pesquisa vapt-vupt – será para um vídeo do canal!",,,,,,,,,,,,,,,,,,,
msg_iteration.382.user.literaturese.post.265,1462714109,literaturese,265,"Mais descontos liberados:
➖ Crônica de uma morte anunciada: https://amzn.to/3j60SDs
➖ Laranja Mecânica: Edição Comemorativa de 50 anos: https://amzn.to/35L673K
➖ Contos completos de Tolstói: https://amzn.to/3gPN2lW
➖ O livro das semelhanças: https://amzn.to/3jbBcoO
➖ Coração Das Trevas: https://amzn.to/3zMkoux
➖ Box Virginia Woolf: https://amzn.to/3wOPOP9
➖ O avesso da pele: https://amzn.to/3zMk52R
➖ Prólogo, ato, epílogo: Memórias de Fernanda Montenegro: https://amzn.to/3gQS2GW
➖ 50 contos de Machado de Assis: https://amzn.to/2TU1a5Z
➖ A era das revoluções (Eric J. Hobsbawm): https://amzn.to/3j3Xlp3
➖ Garota, mulher, outras: https://amzn.to/3cZHtjN","Mais descontos liberados: ➖ Crônica de uma morte anunciada: https://amzn.to/3j60SDs ➖ Laranja Mecânica: Edição Comemorativa de 50 anos: https://amzn.to/35L673K ➖ Contos completos de Tolstói: https://amzn.to/3gPN2lW ➖ O livro das semelhanças: https://amzn.to/3jbBcoO ➖ Coração Das Trevas: https://amzn.to/3zMkoux ➖ Box Virginia Woolf: https://amzn.to/3wOPOP9 ➖ O avesso da pele: https://amzn.to/3zMk52R ➖ Prólogo, ato, epílogo: Memórias de Fernanda Montenegro: https://amzn.to/3gQS2GW ➖ 50 contos de Machado de Assis: https://amzn.to/2TU1a5Z ➖ A era das revoluções (Eric J. Hobsbawm): https://amzn.to/3j3Xlp3 ➖ Garota, mulher, outras: https://amzn.to/3cZHtjN",2021-06-22 22:31:21+00:00,https://t.me/literaturese/265,,,2421,0,3,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.383.user.literaturese.post.264,1462714109,literaturese,264,"Mais alguns livros com bons descontos!
➖ J.R.R. Tolkien : Uma biografia: https://amzn.to/3xX7yIr
➖ Box Memórias de Simone de Beauvoir: https://amzn.to/3d3SZuw
➖ As portas da percepção: https://amzn.to/3j2wxWe
➖A velhice (Simone de Beauvoir): https://amzn.to/3d4fqQl",Mais alguns livros com bons descontos! ➖ J.R.R. Tolkien : Uma biografia: https://amzn.to/3xX7yIr ➖ Box Memórias de Simone de Beauvoir: https://amzn.to/3d3SZuw ➖ As portas da percepção: https://amzn.to/3j2wxWe ➖A velhice (Simone de Beauvoir): https://amzn.to/3d4fqQl,2021-06-22 22:16:59+00:00,https://t.me/literaturese/264,,,2059,0,2,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.384.user.literaturese.post.263,1462714109,literaturese,263,"Mais promoções liberadas:
➖ Os Buddenbrook: https://amzn.to/3d1HHXK
➖ Kit Pensamento Feminista AMO: https://amzn.to/2SVx6Xm
➖ O que você precisa saber sobre Shakespeare antes que o mundo acabe: https://amzn.to/3zQQky7
➖ Lolita (fila de espera agora): https://amzn.to/3dn5amr
➖ Freud (1920-1923) psicologia das massas e análise do eu e outros textos: https://amzn.to/3gLa9z8
➖ Senhora: https://amzn.to/3qhgRA2",Mais promoções liberadas: ➖ Os Buddenbrook: https://amzn.to/3d1HHXK ➖ Kit Pensamento Feminista AMO: https://amzn.to/2SVx6Xm ➖ O que você precisa saber sobre Shakespeare antes que o mundo acabe: https://amzn.to/3zQQky7 ➖ Lolita (fila de espera agora): https://amzn.to/3dn5amr ➖ Freud (1920-1923) psicologia das massas e análise do eu e outros textos: https://amzn.to/3gLa9z8 ➖ Senhora: https://amzn.to/3qhgRA2,2021-06-22 21:32:04+00:00,https://t.me/literaturese/263,,,1913,0,2,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.385.user.literaturese.post.262,1462714109,literaturese,262,"Mais ofertas liberadas
➖ Lavoura arcaica: https://amzn.to/3xEQBCj (Comprei)
➖ Cartas extraordinárias: Mães: https://amzn.to/2SNrPkN (Comprei)
➖ Três Mulheres: https://amzn.to/3d304LP
➖ Mary Poppins Zahar: https://amzn.to/2SWwIaX
➖ Homem sem qualidades: https://amzn.to/3gTmujQ
➖ O Silmarillion: https://amzn.to/3jgTIfV
➖ HQ Habibi: https://amzn.to/3wOhqnD (Comprei)
➖ Os três mosqueteiros Zahar: https://amzn.to/3xKSVYC
➖ A morte em Veneza & Toni Kröger: https://amzn.to/3qjAqI1
➖ HQ Oleg: https://amzn.to/3gTMagf 
➖ Obras completas - José Saramago - volume 3: https://amzn.to/3gP5gnC",Mais ofertas liberadas ➖ Lavoura arcaica: https://amzn.to/3xEQBCj (Comprei) ➖ Cartas extraordinárias: Mães: https://amzn.to/2SNrPkN (Comprei) ➖ Três Mulheres: https://amzn.to/3d304LP ➖ Mary Poppins Zahar: https://amzn.to/2SWwIaX ➖ Homem sem qualidades: https://amzn.to/3gTmujQ ➖ O Silmarillion: https://amzn.to/3jgTIfV ➖ HQ Habibi: https://amzn.to/3wOhqnD (Comprei) ➖ Os três mosqueteiros Zahar: https://amzn.to/3xKSVYC ➖ A morte em Veneza & Toni Kröger: https://amzn.to/3qjAqI1 ➖ HQ Oleg: https://amzn.to/3gTMagf ➖ Obras completas - José Saramago - volume 3: https://amzn.to/3gP5gnC,2021-06-22 18:19:50+00:00,https://t.me/literaturese/262,,,1754,3,2,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.386.user.literaturese.post.259,1462714109,literaturese,259,"Vídeo novo no ar! 🤩
Vocês me contaram um pouco sobre vocês lá no Instagram e indiquei alguns livros de acordo com algumas caixinhas que selecionei. O vídeo tá recheado de livros incríveis! Assista já no link ➡️ https://youtu.be/2pT9Sp4UiBQ",Vídeo novo no ar! 🤩 Vocês me contaram um pouco sobre vocês lá no Instagram e indiquei alguns livros de acordo com algumas caixinhas que selecionei. O vídeo tá recheado de livros incríveis! Assista já no link ➡️ https://youtu.be/2pT9Sp4UiBQ,2021-06-22 13:54:03+00:00,https://t.me/literaturese/259,,,1777,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.387.user.literaturese.post.258,1462714109,literaturese,258,"Mais promoções liberadas
➖ Freud: O mal-estar na civilização e outros textos: https://amzn.to/2SQZRo6
➖ Ilíada: https://amzn.to/3gNTiuA
➖ Contra mim (Valter Hugo Mãe): https://amzn.to/3d1VKML
➖ Carcereiros: https://amzn.to/2UkcMzb
➖ O corcunda de Notre Dame Zahar: https://amzn.to/2SURNCF
➖ Meridiano de sangue: https://amzn.to/3wHEJiK
➖ Um Pouco De Ar, Por Favor!: https://amzn.to/3xHxirM","Mais promoções liberadas ➖ Freud: O mal-estar na civilização e outros textos: https://amzn.to/2SQZRo6 ➖ Ilíada: https://amzn.to/3gNTiuA ➖ Contra mim (Valter Hugo Mãe): https://amzn.to/3d1VKML ➖ Carcereiros: https://amzn.to/2UkcMzb ➖ O corcunda de Notre Dame Zahar: https://amzn.to/2SURNCF ➖ Meridiano de sangue: https://amzn.to/3wHEJiK ➖ Um Pouco De Ar, Por Favor!: https://amzn.to/3xHxirM",2021-06-21 18:18:35+00:00,https://t.me/literaturese/258,,,1796,0,2,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.388.user.literaturese.post.257,1462714109,literaturese,257,"➖ E-book  de 1984, a Leitura Conjunta de julho, por R$5,96 também. Corre: https://amzn.to/2SIKdeB
(Vamos começar a leitura no dia 05/07!)","➖ E-book de 1984, a Leitura Conjunta de julho, por R$5,96 também. Corre: https://amzn.to/2SIKdeB (Vamos começar a leitura no dia 05/07!)",2021-06-21 16:39:03+00:00,https://t.me/literaturese/257,,,1879,2,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.389.user.literaturese.post.256,1462714109,literaturese,256,Outros e-books da Antofágica por menos de R$10: https://amzn.to/3cZ71gG,Outros e-books da Antofágica por menos de R$10: https://amzn.to/3cZ71gG,2021-06-21 16:36:46+00:00,https://t.me/literaturese/256,,,1751,0,6,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.390.user.literaturese.post.255,1462714109,literaturese,255,"➖ O e-book da nossa Leitura Conjunta de dezembro está saindo por R$5,96, edição Antofágica (a que lerei). Triste fim de Policarpo Quaresma. Corre: https://amzn.to/3gNgE3n","➖ O e-book da nossa Leitura Conjunta de dezembro está saindo por R$5,96, edição Antofágica (a que lerei). Triste fim de Policarpo Quaresma. Corre: https://amzn.to/3gNgE3n",2021-06-21 15:44:14+00:00,https://t.me/literaturese/255,,,1793,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.391.user.literaturese.post.254,1462714109,literaturese,254,"Mais promoções nos livros físicos
➖ O corcunda de Notre Dame Zahar: https://amzn.to/2SQsfqn
➖ Ulysses (a edição que li e indico): https://amzn.to/35DnGTf
➖ As inseparáveis (Simone de Beauvoir): https://amzn.to/3gK9SwA 
➖ Herdeiras do mar: https://amzn.to/3gRubGZ
➖ Roverando (Tolkien): https://amzn.to/2TRVJnO
➖ Por um fio (Dráuzio Varella): https://amzn.to/3xzIrer
➖ O Homem Invisível, edição comentada Zahar: https://amzn.to/3gQxYo7
➖ Vida à venda: https://amzn.to/3iUMwG1
➖ Contos de fadas Zahar: https://amzn.to/3gIWOGg
➖ Jean Santeuil: https://amzn.to/3cYLa98
➖ A Festa Ao Ar Livre E Outras Histórias (Katherine Mansfield): https://amzn.to/3wFURRT
➖ Mrs Dalloway (capa dura Autêntica): https://amzn.to/3wOXvor","Mais promoções nos livros físicos ➖ O corcunda de Notre Dame Zahar: https://amzn.to/2SQsfqn ➖ Ulysses (a edição que li e indico): https://amzn.to/35DnGTf ➖ As inseparáveis (Simone de Beauvoir): https://amzn.to/3gK9SwA ➖ Herdeiras do mar: https://amzn.to/3gRubGZ ➖ Roverando (Tolkien): https://amzn.to/2TRVJnO ➖ Por um fio (Dráuzio Varella): https://amzn.to/3xzIrer ➖ O Homem Invisível, edição comentada Zahar: https://amzn.to/3gQxYo7 ➖ Vida à venda: https://amzn.to/3iUMwG1 ➖ Contos de fadas Zahar: https://amzn.to/3gIWOGg ➖ Jean Santeuil: https://amzn.to/3cYLa98 ➖ A Festa Ao Ar Livre E Outras Histórias (Katherine Mansfield): https://amzn.to/3wFURRT ➖ Mrs Dalloway (capa dura Autêntica): https://amzn.to/3wOXvor",2021-06-21 15:12:31+00:00,https://t.me/literaturese/254,,,1657,2,2,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.392.user.literaturese.post.253,1462714109,literaturese,253,➖ Praia de Manhattan apenas R$8 e eu AMO esse livro: https://amzn.to/35GqCOS,➖ Praia de Manhattan apenas R$8 e eu AMO esse livro: https://amzn.to/35GqCOS,2021-06-21 15:04:41+00:00,https://t.me/literaturese/253,,,1638,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.393.user.literaturese.post.252,1462714109,literaturese,252,"Descontos em e-books
Link geral: https://amzn.to/3vKRgki

E-books até R$9,90 que valem a pena
➖ Herdeiras do mar: https://amzn.to/3cXzZOg
➖ O conto da ilha desconhecida (Saramago): https://amzn.to/3gHCd6w
➖ O misterioso caso de styles (Agatha Christie): https://amzn.to/3xAWVL0
➖ Vulgo Grace: https://amzn.to/3j1pQ6S
➖ Rede De Sussurros: Um thriller feminista da era #MeToo: https://amzn.to/3cW5zvE
➖ Arsène Lupin contra Herlock Sholmes Zahar: https://amzn.to/3zGmwEf
➖ Quarto: https://amzn.to/3zBm1Lw
➖ A metamorfose: https://amzn.to/3wK9xQ5
➖ Nosso homem em Havana: https://amzn.to/3zGmHiT

Outros e-books com promos boas! + de 60%
➖ Caetés (Graciliano Ramos): https://amzn.to/2SONV6h
➖ A mística feminina: https://amzn.to/2SR2wxV
➖ O martelo das feiticeiras: https://amzn.to/2UrqiBn
➖ E eu não sou uma mulher?: https://amzn.to/3iTUvmF
➖ O feminismo é para todo mundo: https://amzn.to/3wOMIL8
➖ Quem tem medo do feminismo negro?: https://amzn.to/3cWYdZ1
➖ As Crônicas de Nárnia: https://amzn.to/3iXHsQZ
➖ Pedagogia da autonomia (Paulo Freire): https://amzn.to/3qfspDX
➖ Pedagogia do oprimido (Paulo Freire): https://amzn.to/3gQ4bvN
➖ A vida não é útil (Ailton Krenak): https://amzn.to/3gQ4iaH","Descontos em e-books Link geral: https://amzn.to/3vKRgki E-books até R$9,90 que valem a pena ➖ Herdeiras do mar: https://amzn.to/3cXzZOg ➖ O conto da ilha desconhecida (Saramago): https://amzn.to/3gHCd6w ➖ O misterioso caso de styles (Agatha Christie): https://amzn.to/3xAWVL0 ➖ Vulgo Grace: https://amzn.to/3j1pQ6S ➖ Rede De Sussurros: Um thriller feminista da era #MeToo: https://amzn.to/3cW5zvE ➖ Arsène Lupin contra Herlock Sholmes Zahar: https://amzn.to/3zGmwEf ➖ Quarto: https://amzn.to/3zBm1Lw ➖ A metamorfose: https://amzn.to/3wK9xQ5 ➖ Nosso homem em Havana: https://amzn.to/3zGmHiT Outros e-books com promos boas! + de 60% ➖ Caetés (Graciliano Ramos): https://amzn.to/2SONV6h ➖ A mística feminina: https://amzn.to/2SR2wxV ➖ O martelo das feiticeiras: https://amzn.to/2UrqiBn ➖ E eu não sou uma mulher?: https://amzn.to/3iTUvmF ➖ O feminismo é para todo mundo: https://amzn.to/3wOMIL8 ➖ Quem tem medo do feminismo negro?: https://amzn.to/3cWYdZ1 ➖ As Crônicas de Nárnia: https://amzn.to/3iXHsQZ ➖ Pedagogia da autonomia (Paulo Freire): https://amzn.to/3qfspDX ➖ Pedagogia do oprimido (Paulo Freire): https://amzn.to/3gQ4bvN ➖ A vida não é útil (Ailton Krenak): https://amzn.to/3gQ4iaH",2021-06-21 12:51:15+00:00,https://t.me/literaturese/252,,,1696,0,4,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.394.user.literaturese.post.251,1462714109,literaturese,251,"Só descontos bons em livros:
➖ A bela e a fera Zahar: https://amzn.to/35C1JUy
➖ Aladim Zahar: https://amzn.to/3gOYJe1
➖ Sidarta capa dura: https://amzn.to/3wXczAg
➖ Prólogo, ato, epílogo: Memórias de Fernanda Montenegro: https://amzn.to/3wKkiS9
➖ Quincas Borba (Machado de Assis):  https://amzn.to/3cYIqJ8
➖ Um estudo em vermelho Zahar: https://amzn.to/3wXLT2J
➖ Relatos de um gato viajante: https://amzn.to/3d0Jegq
➖ O livro das semelhanças: https://amzn.to/3jb98Cn
➖ O morro dos ventos uivantes Zahar: https://amzn.to/3xE9wx6
➖ Por quem os sinos dobram (Hemingway): https://amzn.to/3zIjory
➖ Ele que o abismo viu: Epopeia de Gilgámesh: https://amzn.to/3xDSkYE

📌 ATUALIZAÇÕES
➖ 50% em Lygia: Passaporte para a China: https://amzn.to/3zIIRAX
➖ 46%: Antes do baile verde: https://amzn.to/2SessDs
➖ 53% Intermitências da morte: https://amzn.to/3j2FP4D","Só descontos bons em livros: ➖ A bela e a fera Zahar: https://amzn.to/35C1JUy ➖ Aladim Zahar: https://amzn.to/3gOYJe1 ➖ Sidarta capa dura: https://amzn.to/3wXczAg ➖ Prólogo, ato, epílogo: Memórias de Fernanda Montenegro: https://amzn.to/3wKkiS9 ➖ Quincas Borba (Machado de Assis): https://amzn.to/3cYIqJ8 ➖ Um estudo em vermelho Zahar: https://amzn.to/3wXLT2J ➖ Relatos de um gato viajante: https://amzn.to/3d0Jegq ➖ O livro das semelhanças: https://amzn.to/3jb98Cn ➖ O morro dos ventos uivantes Zahar: https://amzn.to/3xE9wx6 ➖ Por quem os sinos dobram (Hemingway): https://amzn.to/3zIjory ➖ Ele que o abismo viu: Epopeia de Gilgámesh: https://amzn.to/3xDSkYE 📌 ATUALIZAÇÕES ➖ 50% em Lygia: Passaporte para a China: https://amzn.to/3zIIRAX ➖ 46%: Antes do baile verde: https://amzn.to/2SessDs ➖ 53% Intermitências da morte: https://amzn.to/3j2FP4D",2021-06-21 12:17:12+00:00,https://t.me/literaturese/251,,,1619,0,3,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.395.user.literaturese.post.250,1462714109,literaturese,250,"✨PRIME DAY✨
Não se esqueçam do Literature-se e usem o link comissionado quando não estiverem de programando de outra forma, porque daí a % não fica para a Amazon, mas vem para o L-se e contribui – e muito!  ❤️

📌 Amazon: https://amzn.to/3vHFO8N
📌 Submarino: https://afl.b2w.io/94KE 
📌 Americanas: https://afl.b2w.io/94Ky
(Aproveito para relembrar também os outros links gerais)

Os próximos livros da LC, todos com descontos:
1984, edição Antofágica: https://amzn.to/2SA66N3
Tempos difíceis, edição Boitempo: https://amzn.to/3gAyA2c
Ciranda de pedra: https://amzn.to/3gCNZze
Ensaio sobre a cegueira: https://amzn.to/3gAyWWA
Ao farol: https://amzn.to/3wJHPmw
Triste fim de Policarpo Quaresma: https://amzn.to/2SgH5Gv (*Não lerei essa edição – na qual também confio porque é Penguin Companhia –, lerei a da Antofágica; como ainda falta bastante tempo, se você quiser essa da Antofágica indico esperar por uma promo no futuro)

Promoções importantes:
➖ Para quem ainda não é prime: https://amzn.to/3gIeYrG
➖Kindle Unlimited: 2 meses grátis para membros Prime: https://amzn.to/2SSjtbt
➖Kindle 10a. geração com iluminação embutida: https://amzn.to/2UreoaF
➖Leve 3, pague 2 em Livros Importados: https://amzn.to/3zDqnlz
➖Echo Dot Alexa: https://amzn.to/3xQFx5h
➖Novo Echo Dot Alexa: https://amzn.to/2ShORQo

Só descontos bons em livros:
➖50 contos de Machado de Assis: https://amzn.to/3gLjcju
➖A Revolução dos Bichos HQ: https://amzn.to/3xA7aPK
➖O avesso da pele: https://amzn.to/3cXm2Qo
➖Garota, mulher, outras: https://amzn.to/2TOH1OG
➖Livro de pré-coisas, Poesia Manoel de Barros: https://amzn.to/3gJFYIJ
➖O hobbit: https://amzn.to/3iUjmqs
➖Box com os livros Anne de Windy Poplars, Anne e a Casa dos Sonhos e Anne de Ingleside: https://amzn.to/3gPPTeD
➖Box com os livro Vale do Arco-Íris, Rilla de Ingleside, Crônicas de Avonlea e Mais crônicas de Avonlea: https://amzn.to/3qfiSg9","✨PRIME DAY✨ Não se esqueçam do Literature-se e usem o link comissionado quando não estiverem de programando de outra forma, porque daí a % não fica para a Amazon, mas vem para o L-se e contribui – e muito! ❤️ 📌 Amazon: https://amzn.to/3vHFO8N 📌 Submarino: https://afl.b2w.io/94KE 📌 Americanas: https://afl.b2w.io/94Ky (Aproveito para relembrar também os outros links gerais) Os próximos livros da LC, todos com descontos: 1984, edição Antofágica: https://amzn.to/2SA66N3 Tempos difíceis, edição Boitempo: https://amzn.to/3gAyA2c Ciranda de pedra: https://amzn.to/3gCNZze Ensaio sobre a cegueira: https://amzn.to/3gAyWWA Ao farol: https://amzn.to/3wJHPmw Triste fim de Policarpo Quaresma: https://amzn.to/2SgH5Gv (*Não lerei essa edição – na qual também confio porque é Penguin Companhia –, lerei a da Antofágica; como ainda falta bastante tempo, se você quiser essa da Antofágica indico esperar por uma promo no futuro) Promoções importantes: ➖ Para quem ainda não é prime: https://amzn.to/3gIeYrG ➖Kindle Unlimited: 2 meses grátis para membros Prime: https://amzn.to/2SSjtbt ➖Kindle 10a. geração com iluminação embutida: https://amzn.to/2UreoaF ➖Leve 3, pague 2 em Livros Importados: https://amzn.to/3zDqnlz ➖Echo Dot Alexa: https://amzn.to/3xQFx5h ➖Novo Echo Dot Alexa: https://amzn.to/2ShORQo Só descontos bons em livros: ➖50 contos de Machado de Assis: https://amzn.to/3gLjcju ➖A Revolução dos Bichos HQ: https://amzn.to/3xA7aPK ➖O avesso da pele: https://amzn.to/3cXm2Qo ➖Garota, mulher, outras: https://amzn.to/2TOH1OG ➖Livro de pré-coisas, Poesia Manoel de Barros: https://amzn.to/3gJFYIJ ➖O hobbit: https://amzn.to/3iUjmqs ➖Box com os livros Anne de Windy Poplars, Anne e a Casa dos Sonhos e Anne de Ingleside: https://amzn.to/3gPPTeD ➖Box com os livro Vale do Arco-Íris, Rilla de Ingleside, Crônicas de Avonlea e Mais crônicas de Avonlea: https://amzn.to/3qfiSg9",2021-06-21 12:11:12+00:00,https://t.me/literaturese/250,,,1682,0,3,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.396.user.literaturese.post.249,1462714109,literaturese,249,"E o resultado? 😍
Obrigada pela ajuda, pessoal!","E o resultado? 😍 Obrigada pela ajuda, pessoal!",2021-06-20 22:23:00+00:00,https://t.me/literaturese/249,,,1566,13,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.397.user.literaturese.post.248,1462714109,literaturese,248,Saiu o primeiro vídeo da série Livros da minha vida 😍 Bora assistir? https://youtu.be/wuxMijgpg3s,Saiu o primeiro vídeo da série Livros da minha vida 😍 Bora assistir? https://youtu.be/wuxMijgpg3s,2021-06-20 17:04:12+00:00,https://t.me/literaturese/248,,,1563,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.398.user.literaturese.post.247,1462714109,literaturese,247,"Não sou boba de sofrer sozinha, venham me ajudar e escolher: votação para definirmos os livros que leremos juntos em novembro e dezembro rolando lá no Instagram do Literature-se! Spoiler: tá difícil escolher! 😅

@blogliteraturese
https://www.instagram.com/blogliteraturese/?hl=pt-br","Não sou boba de sofrer sozinha, venham me ajudar e escolher: votação para definirmos os livros que leremos juntos em novembro e dezembro rolando lá no Instagram do Literature-se! Spoiler: tá difícil escolher! 😅 @blogliteraturese https://www.instagram.com/blogliteraturese/?hl=pt-br",2021-06-19 21:26:48+00:00,https://t.me/literaturese/247,,,1506,3,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.399.user.literaturese.post.246,1462714109,literaturese,246,"Vídeo novo no ar! TAG literária PÃFAIZER: o meme veeeio!
Bora dar aquela forcinha pra booktuber que tava doente e o Youtube quer sacanear? 😖 https://youtu.be/Mj2JqJAcCws",Vídeo novo no ar! TAG literária PÃFAIZER: o meme veeeio! Bora dar aquela forcinha pra booktuber que tava doente e o Youtube quer sacanear? 😖 https://youtu.be/Mj2JqJAcCws,2021-06-17 13:55:18+00:00,https://t.me/literaturese/246,,,1658,1,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
